"Variable","Importance"
"OR5AP2",-0.000465323058684054
"OR5AR1",5.63129816241859e-05
"OR9G1",0
"OR9G4",0
"OR5G5P",-0.000129668049792531
"OR5AK2",-6.89093064611746e-05
"LRRC55",0
"APLNR",-0.000374184943687018
"TNKS1BP1",0
"SSRP1",0.000288974510966213
"P2RX3",0
"PRG3",0
"PRG2",0
"SLC43A3",0
"RNA5SP341",3.33432128037936e-05
"RN7SKP259",0
"RTN4RL2",0
"SLC43A1",0
"TIMM10",0
"SMTNL1",0
"UBE2L6",3.18612922347361e-05
"SERPING1",0
"MIR130A",0
"YPEL4",0
"CLP1",0
"ZDHHC5",8.89152341434496e-05
"MED19",7.11321873147597e-05
"TMX2",0
"BTBD18",0
"C11orf31",0
"CTNND1",0
"OR9Q1",0
"OR6Q1",0
"OR9I1",0
"OR9Q2",5.33491404860698e-05
"OR1S2",0
"OR1S1",0.000137077652637819
"OR10Q1",0
"OR10W1",0
"OR5B17",0
"OR5B3",0
"OR5B2",0
"OR5B12",0
"OR5B21",-0.000351215174866627
"LPXN",-0.000210432720806165
"ZFP91",0
"CNTF",0
"GLYAT",0
"GLYATL2",0
"GLYATL1P2",0
"GLYATL1",0
"FAM111B",-0.000286751630112626
"FAM111A",0
"DTX4",0
"MPEG1",0.000167457024303498
"RN7SL42P",0
"RN7SL435P",0
"OR5AN1",0
"OR5A2",0
"OR5A1",0
"OR4D6",5.70539419087146e-05
"OR4D10",0
"OR4D11",0
"OR4D9",0
"OSBP",-0.000168197984588027
"MIR3162",0
"PATL1",0
"RN7SKP192",0
"OR10V1",0
"STX3",0
"MRPL16",0
"GIF",0
"TCN1",0
"OOSP1",0
"PLAC1L",0
"MS4A3",0
"MS4A2",2.51926496739774e-05
"MS4A6A",0
"MS4A4E",0
"MS4A4A",0
"MS4A6E",0
"MS4A14",0
"MS4A7",0
"MS4A5",0
"MS4A1",0
"MS4A12",0
"MS4A13",0
"LINC00301",0
"MS4A8",0
"MS4A18",0
"MS4A15",0
"MS4A10",0
"CCDC86",0
"PTGDR2",0
"ZP1",0
"PRPF19",0
"TMEM109",0
"TMEM132A",0
"SLC15A3",0
"CD6",0
"CD5",0
"VPS37C",0
"PGA3",0
"PGA4",0
"PGA5",0
"VWCE",0
"DDB1",-0.000100029638411381
"DAK",0
"CYB561A3",0
"TMEM138",0
"TMEM216",0
"CPSF7",0
"SDHAF2",-0.000249703615886189
"RN7SL23P",0
"PPP1R32",0
"LRRC10B",0
"MIR4488",0
"SYT7",0
"RPLP0P2",0
"DAGLA",3.03793716656786e-05
"MYRF",0
"TMEM258",0
"FADS2",0
"FEN1",0
"MIR611",0
"FADS1",0
"MIR1908",0
"FADS3",0
"RAB3IL1",-5.18672199170134e-05
"BEST1",2.96384113811499e-05
"FTH1",0
"INCENP",0
"SCGB1D1",0
"SCGB2A1",0
"SCGB1D2",-5.18672199170123e-06
"SCGB2A2",0
"SCGB1D4",0
"ASRGL1",0
"SCGB1A1",0
"AHNAK",0
"EEF1G",0
"MIR3654",0
"TUT1",0.000184499110847658
"MTA2",-0.000182276229994073
"EML3",0
"ROM1",-1.48192056905749e-06
"B3GAT3",0
"GANAB",-3.63070539419086e-05
"INTS5",0
"C11orf98",0
"C11orf83",0
"METTL12",0
"UBXN1",0
"LRRN4CL",0
"BSCL2",0
"GNG3",4.74214582098398e-05
"HNRNPUL2",0
"TTC9C",0
"POLR2G",0
"ZBTB3",0
"TAF6L",-1.11144042679312e-05
"TMEM223",0
"TMEM179B",-0.000175607587433314
"NXF1",0
"STX5",0
"WDR74",0
"SNHG1",0
"SLC3A2",0
"CHRM1",-0.000220806164789567
"RN7SL259P",0
"SLC22A6",-0.000122999407231772
"SLC22A8",0
"SLC22A24",0
"SLC22A10",0
"SLC22A25",0
"SLC22A9",2.14878482513337e-05
"HRASLS5",0
"LGALS12",0
"RARRES3",0
"HRASLS2",0
"PLA2G16",-5.11262596324835e-05
"ATL3",0
"RTN3",0
"C11orf95",0
"RN7SL596P",0
"C11orf84",0
"MARK2",4.44576170717248e-06
"RCOR2",0
"NAA40",0
"COX8A",0
"OTUB1",0
"MACROD1",0
"FLRT1",0
"STIP1",0
"FERMT3",0
"TRPT1",0
"NUDT22",0
"DNAJC4",0
"VEGFB",0
"FKBP2",0
"PLCB3",0
"PPP1R14B",0
"BAD",0
"GPR137",0
"KCNK4",0
"TEX40",0
"ESRRA",0
"PRDX5",0
"TRMT112",0
"CCDC88B",0
"RPS6KA4",0
"MIR1237",4.74214582098398e-05
"SLC22A11",0
"SLC22A12",0
"NRXN2",-0.000151896858328394
"RASGRP2",0
"PYGM",0
"SF1",0
"MAP4K2",0
"MEN1",0
"CDC42BPG",0
"AP5B1",0
"ARL2",0
"ATG2A",0.000145969176052163
"BATF2",0
"C11orf85",0
"CAPN1",-9.1138114997037e-05
"CCDC85B",5.03852993479548e-05
"CDC42EP2",0
"CDCA5",0
"CFL1",0
"CTSW",0
"DPF2",0
"EFEMP2",-9.63248369887371e-05
"EHBP1L1",0
"EHD1",0
"FAM89B",0
"FAU",0
"FIBP",-3.11203319502074e-05
"FOSL1",0
"FRMD8",0
"GPHA2",0
"KAT5",0
"KCNK7",0
"LTBP3",0
"MALAT1",0
"MAP3K11",1.33372851215185e-05
"MIR192",0
"MIR4489",0
"MIR4690",-0.000369739181979847
"MRPL49",0.000120035566093658
"MUS81",-0.000109662122110256
"NAALADL1",0
"NEAT1",0
"OVOL1",0
"PCNXL3",0
"POLA2",0
"PPP2R5B",0
"RELA",0
"RN7SL309P",0
"RNASEH2C",0
"SAC3D1",8.89152341434496e-06
"SCYL1",0
"SIPA1",0
"SLC22A20",0
"SLC25A45",0
"SNX15",0
"SNX32",0
"SPDYC",0
"SSSCA1",0
"SYVN1",0
"TIGD3",0
"TM7SF2",0
"VPS51",-0.000166716064018968
"ZFPL1",-0.00023117960877297
"ZNHIT2",0
"C11orf68",0
"DRAP1",0
"TSGA10IP",0
"SART1",0
"EIF1AD",0
"BANF1",1.48192056905749e-06
"CST6",2.74155305275636e-05
"CATSPER1",2.29697688203911e-05
"GAL3ST3",0
"SF3B2",0
"PACS1",0
"KLC2",0
"RAB1B",0
"CNIH2",6.4463544754001e-05
"YIF1A",0
"TMEM151A",0
"CD248",6.29816241849435e-05
"RIN1",0
"BRMS1",0
"B3GNT1",6.89093064611734e-05
"SLC29A2",0
"NPAS4",0
"MRPL11",0
"PELI3",0
"DPP3",0
"BBS1",0
"ZDHHC24",0
"ACTN3",0
"CTSF",0
"CCDC87",-3.18612922347361e-05
"CCS",0
"RBM14",0
"RBM4",0
"RBM4B",0
"SPTBN2",0
"RN7SL12P",0
"C11orf80",0
"PC",0
"RCE1",0
"LRFN4",0
"MIR3163",0
"C11orf86",0
"SYT12",0
"RHOD",0
"KDM2A",0
"ADRBK1",0
"ANKRD13D",0
"SSH3",0
"POLD4",-1.85240071132187e-05
"RN7SKP239",0
"CLCF1",0
"RAD9A",0
"PPP1CA",0
"TBC1D10C",0
"CARNS1",0
"RPS6KB2",0
"CORO1B",0
"PTPRCAP",0
"CABP4",-0.000148192056905749
"GPR152",0
"TMEM134",0
"AIP",0
"PITPNM1",0
"CDK2AP2",0
"CABP2",0
"ACY3",-4.44576170717259e-05
"ALDH3B2",0
"C11orf72",0
"DOC2GP",0
"FAM86C2P",0
"GSTP1",0
"NDUFV1",0
"NUDT8",0
"TBX10",0
"UNC93B1",0.000165234143449912
"ALDH3B1",0
"NDUFS8",0
"MIR4691",0
"TCIRG1",0
"CHKA",8.15056312981621e-05
"SUV420H1",0
"C11orf24",0
"LRP5",0
"PPP6R3",0
"GAL",0
"MTL5",3.40841730883223e-05
"CPT1A",-0.000208209839952579
"MRPL21",0
"IGHMBP2",0
"MRGPRD",0
"MRGPRF",0
"TPCN2",0
"MIR3164",0
"MYEOV",0
"CCND1",0
"ORAOV1",-1.63011262596324e-05
"FGF19",0
"FGF4",0
"FGF3",0
"ANO1",0
"FADD",-6.37225844694722e-05
"PPFIA1",0
"MIR548K",0
"CTTN",0
"SHANK2",0
"MIR3664",0
"DHCR7",-4.07528156490811e-05
"NADSYN1",-0.000124481327800831
"UNC93B6",0
"ENPP7P8",0
"FAM86C1",0
"ZNF705E",2.59336099585061e-05
"DEFB108B",0
"RNA5SP342",0
"RNF121",-3.33432128037936e-05
"IL18BP",0
"NUMA1",0
"MIR3165",0
"LRTOMT",0
"LAMTOR1",-0.000779490219324245
"ANAPC15",0
"FOLR3",0
"FOLR1",-9.85477178423233e-05
"FOLR2",0
"INPPL1",0
"PHOX2A",0
"CLPB",0
"PDE2A",0
"MIR139",0
"ARAP1",0
"STARD10",0
"MIR4692",0
"ATG16L2",0
"FCHSD2",0
"P2RY2",0
"P2RY6",0
"ARHGEF17",0
"RELT",0
"FAM168A",0
"PLEKHB1",4.29756965026673e-05
"RAB6A",0
"MRPL48",0
"RN7SKP243",0
"COA4",0
"PAAF1",0
"DNAJB13",0
"UCP2",0
"UCP3",0.000197095435684647
"C2CD3",0
"PPME1",0
"RNA5SP343",-9.48429164196796e-05
"P4HA3",0
"PGM2L1",0
"MIR548AL",0
"KCNE3",0
"LIPT2",-2.66745702430349e-05
"POLD3",0
"RN7SKP297",0
"CHRDL2",0
"MIR4696",0
"RNF169",0
"XRRA1",0
"RN7SL239P",0
"SPCS2",0
"NEU3",0
"OR2AT4",0.000218583283935981
"SLCO2B1",0
"TPBGL",0
"ARRB1",0
"MIR326",0
"RPS3",9.11381149970358e-05
"SNORD15A",0
"SNORD15B",0
"KLHL35",0
"GDPD5",0
"SERPINH1",0
"MAP6",0
"MOGAT2",0
"RN7SL786P",0
"DGAT2",0
"UVRAG",0
"RNA5SP344",0
"WNT11",0
"PRKRIR",0
"C11orf30",0
"LRRC32",0
"GUCY2EP",0
"TSKU",-3.77889745109661e-05
"ACER3",2.14878482513337e-05
"B3GNT6",0
"CAPN5",0.000217842323651453
"OMP",0
"MYO7A",-0.000345287492590397
"GDPD4",0
"PAK1",0
"DKFZP434E1119",0
"CLNS1A",2.96384113811499e-06
"AQP11",0
"RSF1",0
"AAMDC",0
"INTS4",-0.000437166567871962
"KCTD14",0
"THRSP",8.96561944279783e-05
"NDUFC2",0
"ALG8",0
"KCTD21",0
"USP35",0
"GAB2",0
"NARS2",0
"TENM4",-0.000107439241256668
"MIR708",0
"MIR5579",0
"MIR4300",0
"FAM181B",0
"PRCP",0
"C11orf82",0
"RAB30",0
"SNORA70E",0
"PCF11",0
"ANKRD42",0
"CCDC90B",-0.000170420865441612
"DLG2",0
"TMEM126B",0
"TMEM126A",7.40960284528747e-07
"CREBZF",0
"CCDC89",-3.03793716656786e-05
"SYTL2",0
"CCDC83",0
"PICALM",0
"EED",0
"C11orf73",0
"RN7SL225P",0
"CCDC81",0
"ME3",0
"PRSS23",0
"FZD4",0
"TMEM135",-7.85417901600483e-05
"RAB38",0
"MIR3166",0
"CTSC",0
"GRM5",0
"TYR",0
"NOX4",0
"FOLH1B",0
"TRIM49C",0
"TRIM49D1",0
"TRIM49",0
"TRIM64B",-1.70420865441623e-05
"TRIM77",0
"NAALAD2",0
"CHORDC1",0
"DISC1FP1",0
"MIR4490",4.51985773562535e-05
"MIR1261",0
"FAT3",0
"MTNR1B",0.000150414937759336
"CCDC67",0
"SLC36A4",4.51985773562535e-05
"SMCO4",0
"RN7SL223P",0
"KIAA1731",0
"SCARNA9",0
"TAF1D",0
"SNORD6",5.11262596324835e-05
"MIR1304",0
"C11orf54",0
"MED17",0
"VSTM5",-0.000139300533491405
"HEPHL1",0
"PANX1",0
"FOLR4",-4.29756965026673e-05
"GPR83",0
"MRE11A",0
"MIR548L",0
"ANKRD49",0
"FUT4",0
"PIWIL4",0
"AMOTL1",-2.96384113811499e-05
"CWC15",0
"KDM4D",-8.00237107291058e-05
"KDM4E",0
"SRSF8",0
"ENDOD1",0
"SESN3",0
"FAM76B",0
"CEP57",0
"MTMR2",0
"RNA5SP345",0
"MAML2",-0.000252667457024303
"MIR1260B",0
"CCDC82",0
"JRKL",0
"RNA5SP346",0
"RNA5SP347",-7.55779490219333e-05
"CNTN5",7.11321873147597e-05
"RN7SKP53",0
"RN7SL222P",0
"ARHGAP42",0
"RN7SKP115",0
"TMEM133",0
"PGR",0
"TRPC6",0
"MIR3920",0
"ANGPTL5",0
"KIAA1377",0
"C11orf70",0
"YAP1",0
"BIRC2",0
"BIRC3",0
"TMEM123",1.33372851215174e-05
"MMP7",0
"MMP20",0
"MMP27",0
"MMP8",0
"WTAPP1",0
"MMP10",0
"MMP1",0
"MMP3",0
"MMP12",0
"MMP13",-0.000376407824540604
"DCUN1D5",0
"DYNC2H1",0
"MIR4693",0
"PDGFD",0
"DDI1",0
"RNA5SP348",0
"CASP12",0
"CASP4",-0.000119294605809128
"CASP5",-8.37285121517484e-05
"CASP1",0
"CARD16",0
"CARD17",0
"CARD18",-0.000225992886781269
"GRIA4",0
"MSANTD4",-1.55601659751037e-05
"KBTBD3",-1.63011262596324e-05
"AASDHPPT",0
"GUCY1A2",0
"CWF19L2",0
"ALKBH8",0
"ELMOD1",0
"SLN",0
"SLC35F2",0
"CUL5",0
"RAB39A",0
"ACAT1",0
"NPAT",0
"ATM",-6.59454653230585e-05
"C11orf65",0.000149673977474807
"KDELC2",0
"EXPH5",0
"DDX10",0
"RNA5SP349",0
"C11orf87",0.000111144042679313
"ZC3H12C",0
"RDX",0
"FDX1",-8.89152341434496e-05
"ARHGAP20",0
"RNA5SP350",-4.14937759336098e-05
"C11orf53",0
"C11orf92",0
"C11orf93",-9.63248369887371e-06
"MIR4491",0
"POU2AF1",5.40901007705985e-05
"BTG4",0
"C11orf88",0
"MIR34B",-0.000112625963248369
"MIR34C",0
"LAYN",0
"SIK2",0
"RN7SKP273",0
"PPP2R1B",0
"ALG9",0
"FDXACB1",0
"C11orf1",1.11022302462516e-18
"CRYAB",0
"HSPB2",0
"C11orf52",0
"DIXDC1",0
"RNA5SP351",-0.000102252519264967
"DLAT",0.000162270302311797
"PIH1D2",0
"C11orf57",0
"TIMM8B",0
"SDHD",0
"IL18",0
"TEX12",0
"BCO2",0
"PTS",0
"C11orf34",7.40960284528747e-06
"NCAM1",0
"TTC12",0
"ANKK1",0
"DRD2",0
"MIR4301",0
"TMPRSS5",0
"ZW10",0
"CLDN25",0
"ATF4P4",0
"USP28",0
"HTR3B",0
"HTR3A",0
"ZBTB16",0
"NNMT",0
"C11orf71",0
"RBM7",0
"REXO2",0
"NXPE1",0
"NXPE4",0
"NXPE2",0
"CADM1",0
"LINC00900",0
"BUD13",0
"ZNF259",0
"APOA5",0
"APOA4",-0.000148192056905752
"APOC3",0.000120035566093658
"APOA1",0
"SIK3",0.000179312388855957
"RNY4P6",0
"PAFAH1B2",0
"SIDT2",0
"TAGLN",-3.33432128037947e-05
"PCSK7",0
"RNF214",0.000103734439834026
"BACE1",0
"CEP164",-0.000317131001778305
"DSCAML1",0
"FXYD2",9.78067575577945e-05
"FXYD6",0
"TMPRSS13",0
"IL10RA",-1.70420865441612e-05
"TMPRSS4",0
"SCN4B",0
"SCN2B",0
"AMICA1",0
"MPZL3",0
"MPZL2",5.03852993479548e-05
"CD3E",0
"CD3D",0
"CD3G",0
"UBE4A",0
"ATP5L",0
"KMT2A",0
"TMEM25",5.70539419087135e-05
"TTC36",0.000131149970361589
"IFT46",0
"ARCN1",0
"PHLDB1",0
"TREH",0
"DDX6",0
"CXCR5",0
"BCL9L",0
"MIR4492",0
"UPK2",-0.000166716064018968
"RN7SL688P",0
"FOXR1",0
"CCDC84",0
"RPS25",0
"MIR3656",0
"TRAPPC4",8.15056312981621e-05
"SLC37A4",0
"HYOU1",0
"VPS11",0
"HMBS",0
"DPAGT1",-0.000117071724955542
"H2AFX",-0.00037344398340249
"C2CD2L",0
"HINFP",0
"ABCG4",0
"NLRX1",0
"PDZD3",0
"CCDC153",0
"CBL",-1.55601659751037e-05
"MCAM",0
"RNF26",-3.11203319502074e-05
"C1QTNF5",0
"MFRP",0
"USP2",-8.59513930053357e-05
"THY1",-0.000252667457024303
"PVRL1",0
"TRIM29",-4.07528156490822e-05
"OAF",0
"POU2F3",0
"TMEM136",0
"ARHGEF12",-1.77830468286899e-05
"GRIK4",0
"TBCEL",0
"TECTA",-0.000183017190278602
"SC5D",-0.000172643746295198
"SORL1",0
"MIR125B1",0
"BLID",0
"MIRLET7A2",-0.000143746295198578
"MIR100",0
"RNU4ATAC10P",0
"RNU4ATAC5P",-0.000208950800237107
"UBASH3B",-7.26141078838172e-05
"CRTAM",0
"C11orf63",0
"BSX",0
"HSPA8",0
"SNORD14E",0
"SNORD14C",-0.000247480735032601
"SNORD14D",-0.000110403082394783
"CLMP",0
"MIR4493",0
"GRAMD1B",0
"SCN3B",0
"ZNF202",0
"OR6X1",0
"OR6M1",0
"TMEM225",0
"OR8D4",0
"OR4D5",0
"OR6T1",0
"OR10S1",0
"OR10G4",0
"OR10G9",0
"OR10G8",0
"OR10G7",0
"VWA5A",0
"OR10D3",0
"OR8D1",0
"OR8D2",0
"OR8B2",0
"OR8B3",-2.00059276822762e-05
"OR8B4",0
"OR8B8",0
"OR8B12",-4.81624184943685e-05
"OR8A1",0
"PANX3",0
"TBRG1",0
"SIAE",0.000185981031416717
"RNA5SP352",0
"SPA17",-0.000208950800237108
"NRGN",0
"VSIG2",0.000130409010077061
"ESAM",1.48192056905749e-05
"MSANTD2",0
"ROBO3",0
"ROBO4",-8.74333135743921e-05
"HEPACAM",-4.44576170717248e-05
"HEPN1",9.63248369887482e-06
"CCDC15",0
"SLC37A2",0
"TMEM218",0
"KRT18P59",0
"PKNOX2",0
"FEZ1",0
"EI24",0
"STT3A",9.03971547125071e-05
"CHEK1",0
"ACRV1",0
"PATE1",0
"PATE2",0
"PATE3",0
"PATE4",0
"HYLS1",0
"PUS3",0
"DDX25",0.00055127445168939
"CDON",0
"RPUSD4",0
"FAM118B",0
"RN7SL351P",0
"SRPR",0
"FOXRED1",0.000225992886781268
"TIRAP",0
"DCPS",0
"ST3GAL4",0
"KIRREL3",0
"MIR3167",0
"RN7SKP121",-0.000340100770598696
"RN7SKP279",0
"ETS1",-8.66923532898645e-05
"FLI1",0
"KCNJ1",-0.000285269709543569
"KCNJ5",0
"C11orf45",-6.52045050385297e-05
"TP53AIP1",0
"ARHGAP32",9.9288678126852e-05
"BARX2",0
"TMEM45B",0
"NFRKB",7.48369887374034e-05
"PRDM10",0
"LINC00167",0
"APLP2",0
"ST14",0
"ZBTB44",0
"ADAMTS8",0
"ADAMTS15",0
"C11orf44",0
"SNX19",0
"RN7SL167P",0
"NTM",0
"RNU6ATAC12P",0
"OPCML",-8.07646710136345e-05
"SPATA19",0
"MIR4697",0.000122258446947243
"IGSF9B",0
"JAM3",0
"NCAPD3",0
"VPS26B",0
"THYN1",0
"ACAD8",0
"B3GAT1",0
"GLB1L2",0
"GLB1L3",0
"B4GALNT3",0
"CCDC77",0
"FAM138D",0.000107439241256669
"IQSEC3",0
"KDM5A",0
"NINJ2",0
"RNU4ATAC16P",0
"SLC6A12",-0.000129668049792531
"SLC6A13",0
"WNK1",-0.000114107883817427
"RAD52",0
"ERC1",0
"ADIPOR2",6.00177830468296e-05
"FBXL14",0
"LINC00942",0.000125222288085358
"MIR3649",0
"WNT5B",0
"CACNA2D4",0
"LRTM2",-1.25963248369887e-05
"LINC00940",0
"DCP1B",0
"CACNA1C",0
"CBX3P4",0
"FKBP4",0
"ITFG2",0
"NRIP2",0
"FOXM1",0
"RHNO1",0
"TULP3",9.18790752815646e-05
"TEAD4",0
"TSPAN9",0
"PRMT8",0
"EFCAB4B",0
"PARP11",0
"CCND2",0
"C12orf5",4.89033787788973e-05
"FGF23",-0.000318612922347361
"FGF6",0.000165234143449912
"C12orf4",0
"RAD51AP1",0
"DYRK4",0
"NDUFA9",0
"AKAP3",0
"GALNT8",0
"KCNA6",0
"KCNA1",0
"KCNA5",0
"NTF3",0
"ANO2",0
"VWF",0.000116330764671014
"RN7SL69P",0
"CD9",0
"PLEKHG6",-0.000103734439834025
"TNFRSF1A",0
"RN7SL391P",8.66923532898633e-05
"SCNN1A",0
"LTBR",0
"CD27",0
"TAPBPL",0
"VAMP1",0.000159306461173681
"MRPL51",0
"NCAPD2",-0.000239330171902786
"SCARNA10",0
"GAPDH",3.85299347954948e-05
"IFFO1",0.000306016597510373
"NOP2",-0.000103734439834025
"CHD4",-3.48251333728522e-05
"LPAR5",0
"ACRBP",0
"ING4",0
"ZNF384",0
"PIANP",0
"COPS7A",0
"MLF2",0
"PTMS",0
"LAG3",0
"RN7SL380P",0
"CD4",0
"GPR162",0
"LEPREL2",0
"GNB3",1.63011262596324e-05
"CDCA3",0
"USP5",0
"SPSB2",0
"TPI1",0
"LRRC23",0
"RPL13P5",0
"DSTNP2",0
"ENO2",0
"ATN1",-6.66864256075872e-06
"C12orf57",0
"PTPN6",0
"MIR141",0
"MIR200C",0
"PHB2",0
"SCARNA12",0.000134113811499703
"EMG1",0
"LPCAT3",0
"C1S",0
"C1R",0
"C1RL",0
"RBP5",0
"CLSTN3",0
"PEX5",0
"ACSM4",0
"CD163L1",-7.40960284528747e-07
"CD163",0
"APOBEC1",0.000122258446947244
"GDF3",0
"DPPA3",0
"CLEC4C",0
"NANOGNB",0
"NANOG",0
"NANOGP1",0
"SLC2A14",0
"SLC2A3",0
"FOXJ2",0
"C3AR1",0
"NECAP1",0
"CLEC4A",0
"ZNF705A",0
"FAM66C",0
"FAM86FP",0
"FAM90A1",0
"LINC00937",-3.11203319502074e-05
"CLEC6A",0
"CLEC4D",0
"CLEC4E",0
"AICDA",8.15056312981621e-05
"MFAP5",0
"RIMKLB",0
"A2ML1",0
"PHC1",0
"M6PR",1.18553645524599e-05
"KLRG1",0
"LINC00612",0
"A2M",-0.000120035566093658
"PZP",8.44694724362782e-05
"A2MP1",0
"LINC00987",0
"KLRB1",0
"CLEC2D",0
"CLECL1",0
"CD69",1.92649673977474e-05
"KLRF1",0
"CLEC2B",0
"KLRF2",0
"CLEC2A",0
"CLEC12A",0
"CLEC1B",-0.000154119739181979
"CLEC12B",0
"CLEC9A",0
"CLEC1A",8.66923532898645e-05
"RN7SKP161",0
"CLEC7A",0
"OLR1",0
"TMEM52B",0
"GABARAPL1",0
"KLRD1",0
"KLRK1",0
"KLRC4",0
"KLRC1",0
"KLRC2",-0.000122999407231773
"KLRC3",0
"KLRAP1",0.000190426793123889
"MAGOHB",0
"STYK1",4.59395376407823e-05
"YBX3",0.000159306461173682
"TAS2R7",0
"TAS2R8",4.74214582098398e-05
"TAS2R9",0
"PRR4",1.33372851215174e-05
"TAS2R10",0
"PRH1",0
"TAS2R13",0
"PRH2",0
"TAS2R14",0.000336395969176053
"TAS2R50",-0.000246739774748074
"TAS2R20",0.000100770598695911
"TAS2R19",0
"TAS2R30",0
"TAS2R31",0
"TAS2R42",0
"TAS2R43",0
"TAS2R46",2.66745702430349e-05
"TAS2R64P",0
"PRB3",-0.000109662122110256
"PRB4",0
"PRB1",0
"PRB2",0
"ETV6",0
"BCL2L14",0.000188203912270303
"LRP6",0
"MANSC1",0
"LOH12CR2",0
"LOH12CR1",0.000196354475400119
"DUSP16",-7.40960284528747e-07
"CREBL2",0
"GPR19",0
"CDKN1B",-5.48310610551273e-05
"APOLD1",0
"MIR613",0
"DDX47",0
"GPRC5A",4.44576170717248e-05
"GPRC5D",-2.22288085358624e-05
"GSG1",9.48429164196807e-05
"HEBP1",0.000501630112625964
"HTR7P1",0
"KIAA1467",0
"MIR614",0
"EMP1",0
"C12orf36",-0.000153378778897451
"RNA5SP353",0
"GRIN2B",0
"RN7SKP162",0
"RN7SL676P",0
"RPL30P11",-0.000156342620035566
"ATF7IP",0
"PLBD1",0
"RN7SKP134",0
"GUCY2C",0
"H2AFJ",4.37166567871961e-05
"HIST4H4",0
"WBP11",2.59336099585061e-05
"C12orf60",0
"SMCO3",0
"ART4",-8.96561944279783e-05
"MGP",0
"ERP27",0
"ARHGDIB",0
"PDE6H",0
"RERG",0
"PTPRO",0
"EPS8",0
"STRAP",0
"DERA",4.6680497925311e-05
"SLC15A5",0
"MGST1",-0.000114107883817427
"LMO3",0
"RERGL",-2.29697688203911e-05
"PIK3C2G",0
"PLCZ1",-4.00118553645523e-05
"CAPZA3",0
"PLEKHA5",0
"RN7SL459P",0
"RN7SL67P",0.000191908713692948
"AEBP2",1.92649673977474e-05
"PDE3A",0
"SLCO1C1",-4.44576170717248e-06
"SLCO1B3",0
"SLCO1B3.1",0
"SLCO1B7",0.000148933017190278
"SLCO1B1",0
"SLCO1A2",0
"IAPP",0.000210432720806165
"PYROXD1",0
"RECQL",0
"GOLT1B",0
"C12orf39",0
"GYS2",0
"LDHB",0.00020746887966805
"KCNJ8",0
"ABCC9",0
"CMAS",0
"ST8SIA1",0
"C2CD5",0
"ETNK1",0
"SOX5",0
"MIR920",-7.03912270302309e-05
"LINC00477",0
"RN7SL38P",0
"BCAT1",0.000459395376407824
"C12orf77",-0.000367516301126259
"LRMP",0
"CASC1",0
"LYRM5",0
"KRAS",-5.18672199170123e-05
"IFLTD1",0
"RN7SKP262",0
"RASSF8",0
"BHLHE41",0
"SSPN",0.000117812685240072
"ITPR2",0
"RNA5SP354",0
"ASUN",0
"FGFR1OP2",0
"TM7SF3",0
"MED21",0
"C12orf71",0
"STK38L",0
"ARNTL2",0
"SMCO2",0.000174125666864258
"PPFIBP1",2.81564908120924e-05
"REP15",0
"MRPS35",0
"MANSC4",0
"KLHL42",0
"RN7SKP15",0
"PTHLH",0
"CCDC91",0
"RNA5SP355",0
"FAR2",0
"ERGIC2",0
"OVCH1",0.000498666271487848
"TMTC1",0
"RNA5SP356",0
"IPO8",0
"CAPRIN2",0
"LINC00941",0
"TSPAN11",0
"DDX11",0
"FAM60A",0
"DENND5B",0
"METTL20",0
"AMN1",0.000178571428571428
"STMN1P1",0
"H3F3C",0
"KIAA1551",0
"BICD1",0
"FGD4",0
"DNM1L",0
"YARS2",0
"PKP2",-4.74214582098409e-05
"ALG10B",0
"ALG10",0
"CPNE8",0
"RNA5SP358",0.000161529342027267
"RNA5SP359",0
"SYT10",-0.000143005334914049
"KIF21A",0
"ABCD2",0.000552756372258447
"C12orf40",0.000211914641375223
"SLC2A13",0
"LRRK2",0
"MUC19",0.000162270302311796
"CNTN1",0.000855809128630706
"PDZRN4",0.000104475400118553
"RNA5SP360",-4.37166567871961e-05
"GXYLT1",0
"YAF2",0
"PPHLN1",0
"ZCRB1",0.000108180201541197
"PRICKLE1",0
"ADAMTS20",-0.000204505038529935
"PUS7L",0.000130409010077059
"IRAK4",0
"TWF1",0.000195613515115589
"TMEM117",0
"NELL2",0
"DBX2",0.00111218138707765
"RNA5SP361",1.48192056905749e-06
"PLEKHA8P1",0
"ANO6",0.000188203912270303
"ARID2",-5.48310610551273e-05
"RN7SL246P",0
"SCAF11",0
"SLC38A1",0
"SLC38A2",0.000200059276822762
"SLC38A4",0
"AMIGO2",0
"PCED1B",0
"MIR4698",0
"MIR4494",0
"RPAP3",0
"ENDOU",7.48369887374034e-05
"RAPGEF3",0.000140782454060462
"SLC48A1",0
"HDAC7",0.000269709543568464
"VDR",0
"TMEM106C",-0.000406046235921754
"COL2A1",0
"SENP1",0
"PFKM",0
"ASB8",-4.81624184943685e-05
"C12orf68",0
"DKFZP779L1853",0
"OR10AD1",-4.37166567871961e-05
"H1FNT",6.29816241849435e-05
"ZNF641",-6.66864256075872e-06
"ANP32D",0
"C12orf54",0
"OR8S1",0
"LALBA",0
"KANSL2",0
"SNORA34",1.48192056905749e-05
"SNORA2A",0
"SNORA2B",0
"CCNT1",0
"LINC00935",0
"ADCY6",0
"MIR4701",-2.96384113811499e-05
"CACNB3",0
"DDX23",0
